State,Zip Code,Returns Filed,AGI
KY,42553,2130,85213
KY,42544,2230,91831
KY,42541,200,7531
KY,42539,3680,125309
KY,42533,420,12678
KY,42528,590,26726
KY,42519,1220,39045
KY,42518,1170,50324
KY,42516,170,5866
KY,42503,9160,501133
KY,42501,6490,244726
KY,42464,740,34466
KY,42462,560,33635
KY,42461,640,30598
KY,42459,1690,81686
KY,42458,420,18995
KY,42456,730,40260
KY,42455,1380,64295
KY,42453,230,8771
KY,42452,1050,59778
KY,42451,290,12037
KY,42450,1600,72224
KY,42445,4670,210973
KY,42442,1200,52787
KY,42441,590,32327
KY,42437,3090,158896
KY,42436,600,36905
KY,42431,11250,608615
KY,42420,16590,853796
KY,42413,1290,96119
KY,42411,690,30761
KY,42410,540,19121
KY,42409,900,50578
KY,42408,2380,98810
KY,42406,1200,63780
KY,42404,970,54728
KY,42378,1440,72622
KY,42376,2670,152531
KY,42372,730,32630
KY,42371,210,9582
KY,42369,140,4377
KY,42368,530,23411
KY,42367,400,13376
KY,42366,2720,160812
KY,42361,200,8490
KY,42355,800,42231
KY,42354,150,5314
KY,42352,800,36155
KY,42351,1800,95122
KY,42350,550,26170
KY,42349,500,18891
KY,42348,2070,103360
KY,42347,2480,118096
KY,42345,4370,227672
KY,42344,330,13487
KY,42343,730,28566
KY,42339,330,13913
KY,42337,710,25814
KY,42333,400,15923
KY,42330,3430,158720
KY,42328,560,26306
KY,42327,1720,90938
KY,42326,130,5122
KY,42325,830,35640
KY,42324,430,20790
KY,42323,370,17036
KY,42321,190,6844
KY,42320,3410,143928
KY,42303,18010,1029527
KY,42301,19630,960232
KY,42286,590,33669
KY,42285,170,6616
KY,42280,210,7736
KY,42276,6090,274545
KY,42275,310,11834
KY,42274,1080,52734
KY,42273,190,8500
KY,42266,950,44598
KY,42265,400,25942
KY,42262,3110,93232
KY,42261,4080,168862
KY,42259,380,14758
KY,42256,1900,86771
KY,42254,110,4003
KY,42240,17620,813623
KY,42236,370,22213
KY,42234,830,35528
KY,42232,350,18620
KY,42223,5090,139469
KY,42220,2560,115296
KY,42217,1520,70487
KY,42215,500,25008
KY,42214,280,9561
KY,42211,5460,259722
KY,42210,1670,65083
KY,42207,450,17141
KY,42206,2340,108155
KY,42204,290,15061
KY,42202,1000,49407
KY,42171,2950,136960
KY,42170,690,33715
KY,42167,3090,119900
KY,42166,880,31150
KY,42164,6400,272992
KY,42160,780,29420
KY,42159,540,26556
KY,42157,170,4322
KY,42156,150,5520
KY,42154,290,9732
KY,42141,12960,606078
KY,42140,460,16861
KY,42134,7400,325665
KY,42133,530,20480
KY,42129,2670,90513
KY,42127,2610,101713
KY,42123,310,12694
KY,42122,2050,151918
KY,42120,900,32459
KY,42104,14960,881385
KY,42103,9410,787528
KY,42101,22570,821942
KY,42088,1070,45067
KY,42087,890,44530
KY,42086,1910,110304
KY,42085,310,12569
KY,42083,140,6157
KY,42082,830,41388
KY,42081,880,41307
KY,42079,530,23579
KY,42078,710,32590
KY,42076,410,18513
KY,42071,11620,593474
KY,42069,420,22397
KY,42066,9460,428641
KY,42064,3190,139979
KY,42058,1020,45389
KY,42056,830,39846
KY,42055,1110,55345
KY,42054,430,21024
KY,42053,2230,122812
KY,42051,1250,60820
KY,42050,1030,39143
KY,42049,660,26003
KY,42048,950,34703
KY,42045,930,46529
KY,42044,1510,103146
KY,42041,1660,65770
KY,42040,480,19849
KY,42039,690,33062
KY,42038,2020,105035
KY,42036,510,20381
KY,42035,440,32344
KY,42031,1250,57894
KY,42029,2850,147760
KY,42028,260,10589
KY,42027,990,53264
KY,42025,8430,449762
KY,42024,560,26234
KY,42023,980,49031
KY,42021,630,29777
KY,42020,960,46398
KY,42003,12440,581253
KY,42001,13380,1059844
KY,41862,240,8790
KY,41858,2400,109013
KY,41855,200,6604
KY,41847,160,6152
KY,41845,100,3331
KY,41844,280,12526
KY,41843,240,7654
KY,41840,410,15758
KY,41839,230,7586
KY,41838,180,6157
KY,41837,360,14400
KY,41836,280,9321
KY,41835,220,7626
KY,41834,160,5559
KY,41833,110,3446
KY,41832,100,4279
KY,41831,360,14771
KY,41828,240,7401
KY,41826,310,10487
KY,41825,130,4260
KY,41824,380,14524
KY,41822,1060,54517
KY,41821,140,5366
KY,41819,110,3462
KY,41817,150,5053
KY,41815,270,8976
KY,41804,270,10698
KY,41777,200,7149
KY,41776,570,22278
KY,41774,840,33144
KY,41773,450,15590
KY,41764,160,5820
KY,41763,160,5541
KY,41759,160,5670
KY,41754,140,5396
KY,41751,180,7033
KY,41749,1260,53268
KY,41746,220,8146
KY,41740,230,8161
KY,41731,350,14330
KY,41727,380,17019
KY,41723,340,10456
KY,41722,650,20953
KY,41721,230,7102
KY,41719,490,17276
KY,41714,150,5118
KY,41713,120,3831
KY,41712,130,4295
KY,41701,4210,200983
KY,41669,180,5362
KY,41667,140,3431
KY,41666,250,8593
KY,41660,240,6074
KY,41659,240,12731
KY,41655,230,7757
KY,41653,4030,194909
KY,41650,210,6868
KY,41649,890,36737
KY,41647,530,18218
KY,41645,390,15090
KY,41642,200,9366
KY,41640,360,15151
KY,41636,230,6813
KY,41635,960,41005
KY,41632,140,4500
KY,41631,240,7736
KY,41630,370,13277
KY,41622,160,6427
KY,41616,180,7509
KY,41615,200,8649
KY,41607,130,4119
KY,41606,170,5778
KY,41605,360,14358
KY,41604,120,3742
KY,41603,500,23169
KY,41602,270,10726
KY,41601,490,24379
KY,41572,1120,44709
KY,41571,170,6646
KY,41568,180,5118
KY,41566,110,4338
KY,41564,330,14394
KY,41563,110,3375
KY,41562,800,30298
KY,41560,200,7724
KY,41559,190,6867
KY,41558,170,7375
KY,41557,600,25298
KY,41555,220,7685
KY,41554,220,9211
KY,41553,650,25799
KY,41548,240,8757
KY,41544,260,9127
KY,41543,180,6293
KY,41540,130,5480
KY,41539,570,23652
KY,41537,1380,53048
KY,41535,130,5071
KY,41531,330,14686
KY,41528,160,5394
KY,41527,210,13888
KY,41524,110,4162
KY,41522,1340,52390
KY,41519,340,15644
KY,41514,1200,55199
KY,41513,150,5548
KY,41512,230,8238
KY,41503,230,13059
KY,41501,7070,389081
KY,41472,3020,130098
KY,41465,3600,142668
KY,41464,120,3383
KY,41425,350,12394
KY,41421,110,4258
KY,41408,150,4500
KY,41385,220,6778
KY,41365,160,5402
KY,41360,120,4557
KY,41352,170,6369
KY,41348,430,15971
KY,41339,3280,127315
KY,41332,400,13743
KY,41317,130,3684
KY,41314,1340,42862
KY,41311,1970,72431
KY,41301,1880,64563
KY,41274,310,12080
KY,41267,300,9213
KY,41265,590,24955
KY,41264,170,6395
KY,41263,110,4803
KY,41262,310,10223
KY,41260,250,9474
KY,41257,160,6117
KY,41256,830,53693
KY,41255,310,11832
KY,41254,160,6761
KY,41250,230,8639
KY,41240,2450,118529
KY,41238,390,18414
KY,41234,190,7593
KY,41232,210,8282
KY,41231,320,12771
KY,41230,4250,201175
KY,41224,1580,69742
KY,41222,870,39199
KY,41219,630,23630
KY,41216,380,19338
KY,41214,150,5736
KY,41204,140,4866
KY,41203,150,4870
KY,41189,950,40065
KY,41183,680,32950
KY,41180,320,12389
KY,41179,2550,97365
KY,41175,2110,98173
KY,41174,420,18024
KY,41171,1240,51021
KY,41169,2440,145403
KY,41168,1170,54008
KY,41166,240,9524
KY,41164,4510,173354
KY,41159,130,4564
KY,41149,160,5250
KY,41146,220,7010
KY,41144,3930,182449
KY,41143,5430,247422
KY,41141,860,33471
KY,41139,3520,170918
KY,41132,140,5136
KY,41129,3760,224444
KY,41124,310,10525
KY,41121,630,29452
KY,41102,8090,443596
KY,41101,7350,390121
KY,41098,660,26957
KY,41097,2910,129203
KY,41095,1670,68808
KY,41094,6290,391604
KY,41093,960,35327
KY,41092,1640,112085
KY,41091,9330,953062
KY,41086,810,37663
KY,41083,480,22625
KY,41080,810,49791
KY,41076,8200,543170
KY,41075,8100,715763
KY,41074,2390,108230
KY,41073,2970,185588
KY,41071,9420,462374
KY,41064,720,29372
KY,41063,1400,75659
KY,41059,1300,82229
KY,41056,6020,303895
KY,41055,730,37818
KY,41052,140,6263
KY,41051,13300,810332
KY,41049,850,34651
KY,41048,6900,562445
KY,41046,710,29843
KY,41045,520,23751
KY,41044,440,20354
KY,41043,810,42539
KY,41042,24860,1307054
KY,41041,2920,128542
KY,41040,3030,133033
KY,41039,1100,43381
KY,41035,4620,220690
KY,41034,430,20007
KY,41033,940,43585
KY,41031,6760,324329
KY,41030,2720,138243
KY,41018,13820,684639
KY,41017,20070,2404558
KY,41016,2710,126730
KY,41015,9840,523278
KY,41014,3170,105885
KY,41011,11730,874731
KY,41010,1250,53908
KY,41008,3140,142793
KY,41007,1880,118336
KY,41006,1950,105357
KY,41005,10940,667673
KY,41004,1680,78801
KY,41003,990,41819
KY,41002,1020,44540
KY,41001,8360,533493
KY,40988,160,4372
KY,40977,2770,103542
KY,40972,430,11826
KY,40965,4550,153202
KY,40962,5210,186995
KY,40958,160,4602
KY,40953,220,6032
KY,40949,290,11678
KY,40943,340,10988
KY,40940,190,4874
KY,40939,210,6792
KY,40935,650,18625
KY,40927,130,4925
KY,40923,290,9157
KY,40915,460,14247
KY,40914,200,6767
KY,40906,3750,149102
KY,40903,320,9396
KY,40902,240,5915
KY,40873,610,21576
KY,40870,130,4530
KY,40868,270,9390
KY,40865,140,5308
KY,40863,140,4705
KY,40862,180,7337
KY,40856,200,7213
KY,40845,120,3070
KY,40831,1680,79568
KY,40828,1070,34776
KY,40827,170,7043
KY,40826,170,5737
KY,40823,1090,38861
KY,40820,110,2617
KY,40819,240,8236
KY,40815,400,12598
KY,40813,240,8771
KY,40810,360,13266
KY,40806,740,31661
KY,40771,480,13067
KY,40769,5840,203699
KY,40763,130,3508
KY,40759,840,26520
KY,40744,7130,346530
KY,40741,8420,403218
KY,40740,1170,39717
KY,40737,550,18620
KY,40734,1370,46471
KY,40729,2130,108036
KY,40701,10860,462788
KY,40601,24060,1254500
KY,40517,17500,669659
KY,40516,1280,83118
KY,40515,17240,1324605
KY,40514,7530,507197
KY,40513,5130,632672
KY,40511,14360,738955
KY,40510,510,49930
KY,40509,18520,1375573
KY,40508,7170,251551
KY,40507,1020,109378
KY,40505,11900,445521
KY,40504,11090,442617
KY,40503,13660,809867
KY,40502,13170,1506001
KY,40489,1390,52636
KY,40486,750,25841
KY,40484,4800,205939
KY,40481,200,7549
KY,40475,23170,1270385
KY,40472,550,19511
KY,40468,780,33815
KY,40464,430,16719
KY,40461,950,46758
KY,40460,300,10441
KY,40456,3400,136350
KY,40447,2330,82632
KY,40445,290,9291
KY,40444,5640,273746
KY,40442,400,13912
KY,40440,940,33637
KY,40437,1650,65664
KY,40422,9640,536508
KY,40419,1540,54651
KY,40409,1350,53031
KY,40403,10300,475724
KY,40402,1020,38438
KY,40391,15390,776976
KY,40390,2770,143749
KY,40387,650,22488
KY,40385,1260,53682
KY,40383,11050,718045
KY,40380,2690,103917
KY,40379,1530,80700
KY,40374,660,24455
KY,40372,970,51812
KY,40371,1040,40783
KY,40370,1230,69559
KY,40361,7810,400813
KY,40360,2730,105913
KY,40359,2870,127819
KY,40358,290,11727
KY,40356,18210,1232356
KY,40353,9220,452324
KY,40351,7710,352752
KY,40350,110,2852
KY,40347,1390,102029
KY,40346,310,10685
KY,40342,10130,521686
KY,40337,2080,77207
KY,40336,4810,186505
KY,40330,8270,391674
KY,40328,470,17610
KY,40324,20670,1239854
KY,40322,1150,40957
KY,40316,130,4556
KY,40313,990,29715
KY,40312,2200,78020
KY,40311,2720,110401
KY,40299,20080,1389551
KY,40291,18990,1143382
KY,40272,16930,751950
KY,40258,12860,547010
KY,40245,15640,1871705
KY,40243,5700,365491
KY,40242,5460,345807
KY,40241,15020,1410930
KY,40229,17900,796777
KY,40228,8710,460258
KY,40223,11880,1207396
KY,40222,11210,1147153
KY,40220,17420,951109
KY,40219,19100,699694
KY,40218,15930,581387
KY,40217,6570,287318
KY,40216,20570,775099
KY,40215,9300,260095
KY,40214,22040,875486
KY,40213,8500,357179
KY,40212,7080,177456
KY,40211,9890,258505
KY,40210,6220,147855
KY,40209,280,9226
KY,40208,5230,166487
KY,40207,16000,1902906
KY,40206,10620,796788
KY,40205,12050,1177864
KY,40204,7800,572423
KY,40203,7120,184910
KY,40202,2170,234857
KY,40178,190,8042
KY,40177,640,25681
KY,40176,480,22870
KY,40175,6260,319134
KY,40171,100,4571
KY,40170,120,3870
KY,40165,16080,857170
KY,40162,2650,149344
KY,40160,10060,390078
KY,40157,450,18647
KY,40155,400,12316
KY,40152,310,14679
KY,40150,1990,95902
KY,40146,1440,68391
KY,40145,290,10089
KY,40144,730,31932
KY,40143,2250,107014
KY,40142,980,50204
KY,40140,300,12855
KY,40121,2360,123056
KY,40119,760,34048
KY,40118,4440,170838
KY,40117,1190,58229
KY,40115,290,11355
KY,40111,580,23702
KY,40109,1260,66800
KY,40108,5330,282493
KY,40107,990,48733
KY,40104,460,19442
KY,40078,940,38235
KY,40077,280,16413
KY,40076,1260,73174
KY,40075,510,22801
KY,40071,6690,405609
KY,40070,250,10722
KY,40069,3820,185588
KY,40068,1180,77471
KY,40067,2430,232748
KY,40065,13580,759133
KY,40062,140,5594
KY,40060,470,20187
KY,40059,8810,1711471
KY,40057,1480,64912
KY,40056,1730,170080
KY,40055,980,56396
KY,40052,260,9166
KY,40051,2060,90281
KY,40050,710,31912
KY,40047,10050,599044
KY,40046,790,39264
KY,40045,1340,61518
KY,40040,230,8902
KY,40037,1290,55752
KY,40036,100,3513
KY,40033,5360,239956
KY,40031,9350,623539
KY,40026,2580,297804
KY,40023,2380,235781
KY,40022,510,39809
KY,40019,1610,71342
KY,40014,9620,824245
KY,40013,2700,158075
KY,40012,260,10594
KY,40011,1070,53532
KY,40010,320,27922
KY,40009,380,14242
KY,40008,1740,84782
KY,40007,100,4794
KY,40006,2110,100593
KY,40004,13940,741848
KY,40003,860,42654
GA,39897,1340,58654
GA,39886,580,22411
GA,39877,190,7206
GA,39870,820,30911
GA,39867,160,5013
GA,39866,200,7963
GA,39862,520,20813
GA,39861,320,15547
GA,39859,510,22005
GA,39854,830,26924
GA,39851,800,26627
GA,39846,770,28855
GA,39845,2970,139792
GA,39842,3220,128034
GA,39841,310,12273
GA,39840,1810,62619
GA,39837,2240,100126
GA,39836,150,6222
GA,39834,860,39591
GA,39828,5970,236064
GA,39827,1470,62430
GA,39826,250,9025
GA,39825,520,23878
GA,39824,130,5227
GA,39823,3330,132738
GA,39819,4080,190679
GA,39817,4070,135346
GA,39815,640,19783
GA,39813,750,27211
MS,39776,700,24071
MS,39773,6720,290210
MS,39772,670,20994
MS,39769,720,33677
MS,39767,280,10666
MS,39766,1140,52239
MS,39759,15580,779347
MS,39756,880,24470
MS,39755,430,14290
MS,39752,940,40977
MS,39751,530,21526
MS,39750,1180,46322
MS,39747,680,26349
MS,39746,1290,62181
MS,39745,340,17246
MS,39744,2150,88182
MS,39743,900,27745
MS,39741,580,22783
MS,39740,2210,125240
MS,39739,1130,38344
MS,39735,1610,66181
MS,39730,4550,174326
MS,39705,6160,403849
MS,39702,9180,375492
MS,39701,4980,195251
MS,39669,2080,81890
MS,39668,270,10453
MS,39667,4630,186000
MS,39666,4080,220401
MS,39665,380,16132
MS,39664,800,43774
MS,39663,1050,42066
MS,39662,500,26035
MS,39661,1110,43537
MS,39657,930,39672
MS,39656,330,14216
MS,39654,2290,110844
MS,39653,1100,58659
MS,39652,2970,108937
MS,39648,8090,293539
MS,39647,400,22247
MS,39645,1880,90024
MS,39643,460,20242
MS,39641,1630,77691
MS,39638,1280,48133
MS,39633,380,13912
MS,39631,1260,51039
MS,39630,380,12142
MS,39629,2320,128632
MS,39601,8860,436208
MS,39581,4810,193697
MS,39577,3880,169325
MS,39576,2480,105607
MS,39574,5460,249140
MS,39573,3080,156932
MS,39572,450,17118
MS,39571,5850,358044
MS,39567,4140,234992
MS,39565,8190,445118
MS,39564,17300,1099370
MS,39563,5480,203867
MS,39562,6570,336958
MS,39561,720,31680
MS,39560,7850,412420
MS,39556,2820,134776
MS,39553,7400,358165
MS,39540,5580,253060
MS,39532,14200,746399
MS,39531,8120,373790
MS,39530,3700,128793
MS,39525,4120,284428
MS,39520,5360,239565
MS,39507,7910,395528
MS,39503,20920,1001133
MS,39501,8650,246265
MS,39483,2140,99654
MS,39482,4040,227685
MS,39481,680,36476
MS,39480,1060,51508
MS,39479,2280,108010
MS,39478,730,35241
MS,39476,2860,132476
MS,39475,5190,308939
MS,39474,2410,84798
MS,39470,4430,225268
MS,39466,10450,464644
MS,39465,9220,490494
MS,39464,900,41830
MS,39462,500,17913
MS,39461,210,12040
MS,39459,1380,65873
MS,39456,580,24471
MS,39455,3190,172376
MS,39452,10260,545901
MS,39451,1550,81546
MS,39443,8950,455046
MS,39440,7920,313244
MS,39439,1820,65480
MS,39437,4900,255811
MS,39429,6270,305595
MS,39428,3830,146365
MS,39427,500,19077
MS,39426,6160,332092
MS,39425,630,26821
MS,39423,930,36899
MS,39422,2230,103208
MS,39421,1310,50404
MS,39402,17610,1370628
MS,39401,16960,595920
MS,39367,6020,297722
MS,39366,520,16886
MS,39365,2800,124568
MS,39364,1250,49311
MS,39363,670,24786
MS,39362,1030,41879
MS,39361,530,18711
MS,39360,1490,52722
MS,39358,560,19969
MS,39356,250,11904
MS,39355,2660,128453
MS,39354,680,25015
MS,39352,340,10342
MS,39350,10060,422106
MS,39348,240,6128
MS,39347,530,23593
MS,39346,880,34478
MS,39345,2720,104722
MS,39342,780,44975
MS,39341,2870,93964
MS,39339,6020,250508
MS,39338,1240,45445
MS,39337,690,33291
MS,39336,540,18928
MS,39335,1380,59109
MS,39332,730,35351
MS,39330,1170,66674
MS,39328,1820,62047
MS,39327,1530,76225
MS,39326,290,11654
MS,39325,2500,146698
MS,39323,540,24801
MS,39322,710,30807
MS,39320,710,44091
MS,39307,6380,187424
MS,39305,8280,593965
MS,39301,9880,439232
MS,39272,6610,292099
MS,39232,3700,319154
MS,39218,3030,131377
MS,39216,1570,155350
MS,39213,9210,248165
MS,39212,13700,428673
MS,39211,11640,1042847
MS,39209,11780,310015
MS,39208,12960,562379
MS,39206,11210,388105
MS,39204,6950,159120
MS,39203,1890,37931
MS,39202,3160,185283
MS,39201,250,24489
MS,39194,6400,239448
MS,39192,610,24683
MS,39191,3080,154353
MS,39189,1370,50373
MS,39183,6280,321193
MS,39180,13940,638654
MS,39179,500,20961
MS,39176,760,31110
MS,39175,2000,76972
MS,39170,4450,253008
MS,39169,1060,26166
MS,39168,2660,105636
MS,39166,220,6632
MS,39162,100,4323
MS,39160,1100,40029
MS,39159,1120,42057
MS,39157,11640,1046815
MS,39156,220,9916
MS,39154,3770,220103
MS,39153,1340,64566
MS,39152,450,17970
MS,39150,2240,74718
MS,39149,630,22974
MS,39146,1120,35416
MS,39145,2160,105832
MS,39144,410,11212
MS,39140,850,38319
MS,39120,11630,519461
MS,39119,2210,84982
MS,39117,4040,163741
MS,39116,980,47881
MS,39114,3850,168080
MS,39111,3840,163643
MS,39110,19190,2175211
MS,39108,700,27618
MS,39097,270,7805
MS,39096,720,24198
MS,39095,2750,88228
MS,39094,1430,59788
MS,39092,1250,49899
MS,39090,5110,219519
MS,39086,730,22792
MS,39083,4070,144875
MS,39082,510,21403
MS,39079,680,20220
MS,39078,320,12276
MS,39074,6200,231231
MS,39073,8400,419691
MS,39071,2360,148438
MS,39069,2120,65650
MS,39067,520,18990
MS,39066,1820,67022
MS,39063,1360,37858
MS,39059,4910,196965
MS,39057,860,31639
MS,39056,11980,712259
MS,39054,210,7131
MS,39051,6260,269089
MS,39047,17100,1276643
MS,39046,12460,526583
MS,39045,590,16141
MS,39044,1470,63220
MS,39042,15520,953862
MS,39041,1580,63925
MS,39040,1340,61626
MS,39039,970,48978
MS,39038,2270,74588
MS,38967,2820,123898
MS,38965,3810,154093
MS,38963,590,17553
MS,38961,400,13254
MS,38954,480,13475
MS,38953,270,11018
MS,38952,220,11197
MS,38951,380,13638
MS,38950,110,2632
MS,38949,130,4585
MS,38948,830,31605
MS,38944,170,5787
MS,38943,290,15393
MS,38941,1640,66931
MS,38940,890,36744
MS,38930,9430,376922
MS,38929,500,17749
MS,38928,190,7474
MS,38927,460,16586
MS,38925,880,31580
MS,38924,300,8857
MS,38923,500,18703
MS,38922,1350,48253
MS,38921,1880,62090
MS,38920,260,8095
MS,38917,1290,69844
MS,38916,1790,68023
MS,38915,1560,57723
MS,38914,200,7384
MS,38913,170,5656
MS,38901,7450,325255
MS,38878,1120,39553
MS,38876,480,18993
MS,38873,1060,42798
MS,38871,750,34432
MS,38870,1110,51609
MS,38868,2330,82886
MS,38866,5200,301859
MS,38865,1910,73186
MS,38864,580,22941
MS,38863,8450,356574
MS,38862,1130,46220
MS,38860,2540,80665
MS,38859,270,9839
MS,38858,2780,105640
MS,38857,1530,73658
MS,38856,670,29768
MS,38855,1910,81337
MS,38852,3540,159908
MS,38851,3520,139966
MS,38850,1410,50889
MS,38849,2240,111062
MS,38848,290,13778
MS,38847,1300,52601
MS,38846,830,31597
MS,38843,4430,205661
MS,38841,1370,50725
MS,38838,590,22285
MS,38834,10490,474771
MS,38833,870,30974
MS,38829,6940,286697
MS,38828,1750,78610
MS,38827,1130,50242
MS,38826,2480,168732
MS,38824,3280,129900
MS,38821,4820,239369
MS,38804,7360,432101
MS,38801,12230,625056
MS,38778,580,18878
MS,38774,1020,27566
MS,38773,1150,35153
MS,38771,1220,38535
MS,38769,840,26156
MS,38762,880,22341
MS,38761,890,23761
